"station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","WindkmhGust","PreselevHp","SunD1h","SnowDepcm"
47112,2021-06-03,21.8,27.4,18.2,13.4,62.8,"WSW",7.7,1007.7,3,5.8,3.2,14.9,NA,NA,NA,NA
47112,2021-06-02,21,27.2,17.5,13,62.2,"WNW",7.7,1013.4,0,4,0.5,10.6,NA,NA,NA,NA
47112,2021-06-01,19.9,22.9,15.6,10.7,56.7,"SSW",9.5,1012.8,0,6.2,4.2,16,NA,NA,NA,NA
47112,2021-05-31,19.1,24.3,16.3,12.1,66.8,"S",9.7,1009.3,NA,7.2,6.8,12.2,NA,NA,NA,NA
47112,2021-05-30,16.5,24.3,12.7,8.7,61.2,"ESE",9.5,1008.6,0,2,5.7,16.8,NA,NA,NA,NA
47112,2021-05-29,16,18.8,13.9,10.2,69.8,"W",13.5,1003.4,0.6,4.2,4.2,14.1,NA,NA,NA,NA
47112,2021-05-28,14.6,18.8,11.7,10.8,78.7,"S",11.7,1001.6,NA,4.4,4.3,6.1,NA,NA,NA,NA
47112,2021-05-27,17,21.8,13.9,10.1,67.2,"SW",14,1002.2,NA,6.6,5.6,13.3,NA,NA,NA,NA
47112,2021-05-26,15.8,21.8,12.6,7,59.3,"SW",14.9,1008.4,0,3.4,2.6,14.1,NA,NA,NA,NA
47112,2021-05-25,15.3,20.6,12,10.3,74.7,"WSW",13.5,1007,NA,3.9,6,8.2,NA,NA,NA,NA
47112,2021-05-24,18.1,22,15.2,10.5,63,"W",6.3,1008.7,0,5.2,3.3,13.1,NA,NA,NA,NA
47112,2021-05-23,17.3,21.7,14.1,9.5,62.4,"SW",7.2,1011.3,0,2.8,0,10.6,NA,NA,NA,NA
47112,2021-05-22,16.3,20.1,13.5,10.9,71,"W",8.1,1010.2,0,3,4.8,15.6,NA,NA,NA,NA
47112,2021-05-21,15.8,22.2,13.4,12.9,86.3,"NNE",14.9,1003.3,NA,8,6.6,10.5,NA,NA,NA,NA
47112,2021-05-20,19.4,22.9,16.9,9.3,53.4,"ENE",9,1008.3,NA,7.2,2.5,13.6,NA,NA,NA,NA
47112,2021-05-19,17,20.9,13.1,8.9,60.3,"WSW",7.7,1011.6,0,0.2,0.5,13.2,NA,NA,NA,NA
47112,2021-05-18,15.7,20.1,13.6,11.7,76.9,"WSW",6.8,1009.9,0,4.9,0.9,13.5,NA,NA,NA,NA
47112,2021-05-17,14.8,18.4,12.8,13.3,92.6,"NNE",11.3,1003.9,NA,8,7.6,8.2,NA,NA,NA,NA
47112,2021-05-16,19.5,20.8,16.8,18.6,95.6,"SSW",8.1,1001.9,50,8,7.9,1,NA,NA,NA,NA
47112,2021-05-15,21.2,28,17.3,15.2,71.7,"SSW",6.8,1008.1,10,7.4,3.9,8.8,NA,NA,NA,NA
47112,2021-05-14,21.3,27.7,15.9,12.8,60.2,"WNW",6.3,1011.3,0,3.1,0,10.2,NA,NA,NA,NA
